unique_id,ds,y,Open,High,Low,Close,Volume,SMA_7,SMA_30,RSI_14,MACD,BB_Width,Volume_Zscore,Pct_Change,log_return,log_return_lag1,log_return_lag2,rolling_vol_5,rolling_vol_20,trend_up,strong_momentum,range_20,pos_in_range,abs_return,intraday_range,ATR_14,SP500_Close,SP500_log_return,SP500_SMA_30,SP500_RSI_14,DXY_Close,DXY_Log_Return,VIX_Close,GPRD,GPRD_ACT,GPRD_THREAT,GPRD_MA7,GPRD_MA30,direction_change,CPI,Unemployment_Rate,Fed_Funds_Rate,IPI,M2,M1,Consumer_Sentiment,1Y_Treasury_Rate,Housing_Starts,House_Price_Index,GDP_Quarterly,Net_Exports_GS,Balance_Trade
silver,2015-03-19,0.0,15.93,16.205,15.795,16.114,40540.0,15.5927144,16.21003338,40.81913103,-0.2826261157,1.586982366,1.573611132,3.687021427,0.03620676642,-0.001350369611,-0.003528001961,0.2630642913,0.1992768945,1,0,1.59000015,0.5308172707,0.573,0.41,0.3251425786,2089.27,-0.004884498475,2085.758333,46.53564442,99.07,0.01269761587,14.07,55.87,39.31,65.58,90.17,105.1,1,235.976,5.4,0.11,101.7869,11903.7,3001.2,93.0,0.25,960,348.78,18666.621,-526.432,-48732
silver,2015-03-20,0.0,16.25499916,16.86700058,16.25499916,16.86700058,93.0,15.81014302,16.21633342,58.15604803,-0.1763472822,1.760684136,-0.5981526075,4.672958794,0.04567062531,0.03620676642,-0.001350369611,0.356095148,0.2573152846,1,1,1.59700012,1.0,0.75300058,0.61200142,0.3492855479,2108.1,0.008972345217,2087.277667,47.94241417,97.8,-0.01290209394,13.02,94.76,90.36,102.78,94.02,103.1,1,235.976,5.4,0.11,101.7869,11903.7,3001.2,93.0,0.25,960,348.78,18666.621,-526.432,-48732
silver,2015-03-23,0.0,16.755,17.09,16.61,16.891,43230.0,16.0098573,16.21090006,61.74398753,-0.0891562505,1.922445535,1.754666581,0.1422862345,0.001421851036,0.04567062531,0.03620676642,0.3708542326,0.2570104267,1,0,1.81999954,0.890659313,0.02399942,0.48,0.3539284757,2104.42,-0.001747173158,2088.909333,49.23573833,96.96,-0.00862605472,13.41,98.3,39.2,130.78,88.15,99.74,1,235.976,5.4,0.11,101.7869,11903.7,3001.2,93.0,0.25,960,348.78,18666.621,-526.432,-48732
silver,2015-03-24,0.0,16.97999954,17.0,16.86000061,16.96299934,295.0,16.22214288,16.21443336,65.73267456,-0.01408462591,2.091906217,-0.661703545,0.4262585993,0.004253526907,0.001421851036,0.04567062531,0.3489236009,0.2561443398,1,0,1.81999954,0.9302193999,0.07199934,0.13999939,0.3478571121,2091.5,-0.006158382826,2090.401333,48.42722269,97.24,0.002883627127,13.62,100.38,90.97,106.23,88.59,100.29,1,235.976,5.4,0.11,101.7869,11903.7,3001.2,93.0,0.25,960,348.78,18666.621,-526.432,-48732
silver,2015-03-25,0.0,16.935,17.14,16.84,17.0,29960.0,16.41971431,16.22293333,65.87481721,0.04784430214,2.231637237,1.172627064,0.2181256938,0.002178881451,0.004253526907,0.001421851036,0.3377992871,0.2518645569,1,0,1.86999954,0.9251336714,0.03700066,0.3,0.35335711,2061.05,-0.01466595022,2090.15,42.04748837,96.92,-0.0032962535,15.44,105.38,100.49,91.44,86.87,98.2,1,235.976,5.4,0.11,101.7869,11903.7,3001.2,93.0,0.25,960,348.78,18666.621,-526.432,-48732
silver,2015-03-26,0.0,17.31500053,17.32500076,17.05500031,17.12199974,97.0,16.64257138,16.23386665,77.87499577,0.1055510563,2.3765037,-0.6246761274,0.7176455294,0.007150827079,0.002178881451,0.004253526907,0.2996766558,0.2509826651,1,0,2.0550003,0.9012160631,0.12199974,0.27000045,0.3462142936,2056.15,-0.002380259552,2089.737333,46.66519532,97.42,0.00514563243,15.8,103.41,120.86,94.88,93.66,96.68,1,235.976,5.4,0.11,101.7869,11903.7,3001.2,93.0,0.25,960,348.78,18666.621,-526.432,-48732
silver,2015-03-27,0.0,17.01000023,17.05200005,17.01000023,17.05200005,180.0,16.85842853,16.22579999,76.56699497,0.1439760189,2.495460898,-0.6131496684,-0.4088289397,-0.0040966693,0.007150827079,0.002178881451,0.06592222218,0.250942003,0,0,2.0550003,0.8671529586,0.06999969,0.04199982,0.3384999536,2061.02,0.002365703758,2088.822,45.87681971,97.39,-0.0003079924053,15.07,199.25,215.19,214.01,108.59,99.51,-1,235.976,5.4,0.11,101.7869,11903.7,3001.2,93.0,0.25,960,348.78,18666.621,-526.432,-48732
silver,2015-03-30,0.0,16.75499916,16.75499916,16.65500069,16.65699959,8.0,16.9359999,16.23509997,69.37639413,0.140930286,2.526332619,-0.62261322,-2.31644651,-0.02343697795,-0.0040966693,0.007150827079,0.1946045975,0.2650276858,0,0,2.0550003,0.6749386509,0.39500046,0.09999847,0.35671418,2086.24,0.0121623968,2088.463667,59.86866792,97.96,0.005835696111,14.51,123.24,78.63,172.16,121.8,102.56,-1,235.976,5.4,0.11,101.7869,11903.7,3001.2,93.0,0.25,960,348.78,18666.621,-526.432,-48732
silver,2015-03-31,0.0,16.705,16.82,16.435,16.598,35810.0,16.89757125,16.24163331,75.21127445,0.1322314649,2.554447009,1.403219312,-0.3542029864,-0.003548317704,-0.02343697795,-0.0040966693,0.184430582,0.2630025959,0,0,2.0550003,0.6462283923,0.05899959,0.385,0.3577856171,2067.89,-0.008834638951,2087.382,56.07345253,98.38,0.004278299283,15.29,131.06,63.07,165.35,126.18,103.21,-1,235.976,5.4,0.11,101.7869,11903.7,3001.2,93.0,0.25,960,348.78,18666.621,-526.432,-48732
silver,2015-04-01,0.0,16.62000084,17.04400063,16.62000084,17.04400063,50.0,16.91942848,16.2681,77.86562683,0.1594876357,2.665715427,-0.6946791427,2.687074527,0.02651606642,-0.003548317704,-0.02343697795,0.2896352715,0.2756290745,1,0,2.0550003,0.8632602973,0.44600063,0.42399979,0.3739285686,2059.69,-0.003973277702,2086.049,48.51037502,98.12,-0.002646311977,15.11,138.93,112.53,158.84,130.98,104.33,1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-02,0.0,16.935,17.0,16.57,16.701,38400.0,16.882,16.27909999,69.67844957,0.151662789,2.696970244,1.4347965,-2.012442017,-0.02032967473,0.02651606642,-0.003548317704,0.3146102322,0.2875754724,0,0,2.0550003,0.6963500395,0.34300063,0.43,0.3974286486,2066.96,0.003523442754,2085.032667,53.30990041,97.53,-0.006031196406,14.67,113.85,146.45,85.51,132.47,103.15,-1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-03,0.37499931,16.72,16.72,16.72,16.72,,16.842,16.29399999,68.45098238,0.1453195298,2.687836382,1.4347965,0.1137656428,0.001137009787,-0.02032967473,0.02651606642,0.3177137824,0.271967986,0,0,2.0550003,0.7055957802,0.019,0.0,0.3789286657,,,,,97.53,-0.006031196406,,218.32,125.57,279.29,119.59,117.31,1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-06,-0.26999855,17.03499985,17.09499931,17.03499985,17.09499931,17.0,16.8381428,16.32226664,73.16408117,0.1686081516,2.723246133,1.4347965,2.24281884,0.02218037507,0.001137009787,-0.02032967473,0.3061262785,0.2796943613,1,0,2.0550003,0.8880771696,0.37499931,0.05999946,0.395357155,2080.62,0.006586997425,2084.043333,49.85055844,97.06,-0.004830679007,14.74,116.79,148.18,97.11,133.26,106.75,1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-07,-0.38500023,16.82500076,16.82500076,16.82500076,16.82500076,200.0,16.80571433,16.34370002,68.04386264,0.1633944165,2.653043599,1.4347965,-1.579400766,-0.01592006203,0.02218037507,0.001137009787,0.3391914864,0.2849830579,1,0,2.0550003,0.7566910331,0.26999855,0.0,0.3671427657,2076.33,-0.002064014012,2082.932333,50.54495188,97.91,0.008719345389,14.78,110.13,70.26,146.52,130.27,107.55,-1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-08,-0.27600097,16.44000053,16.44000053,16.44000053,16.44000053,0.0,16.77471446,16.34423338,54.83680479,0.1267352677,2.447273306,1.4347965,-2.288262779,-0.02314849884,-0.01592006203,0.02218037507,0.3007259203,0.2913800725,0,0,1.89500076,0.5329815963,0.38500023,0.0,0.3472142107,2081.9,0.002679026091,2081.813,44.77558775,98.06,0.001530846857,13.98,166.76,143.78,209.87,134.25,110.45,-1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-09,0.20600128,16.16399956,16.16399956,16.16399956,16.16399956,99.0,16.7127144,16.33026669,37.84996181,0.07455226438,2.285565872,1.4347965,-1.678837963,-0.01693090187,-0.02314849884,-0.01592006203,0.2922370354,0.2990667326,0,0,1.89500076,0.3873347048,0.27600097,0.0,0.31314281,2091.18,0.004447561656,2081.057,50.57018329,98.97,0.009237237686,13.09,134.81,138.24,128.12,137.24,111.95,-1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-10,-0.09000015,16.37000084,16.39999962,16.37000084,16.37000084,5.0,16.61642871,16.32550004,41.52847192,0.04925169707,2.071071865,1.4347965,1.274444974,0.0126639227,-0.01693090187,-0.02314849884,0.3213159395,0.3010966189,0,0,1.89500076,0.4960424607,0.20600128,0.02999878,0.2957142429,2102.06,0.005189316336,2080.767667,48.10705779,99.35,0.003832195089,12.58,142.14,86.59,183.85,136.1,114.09,1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-13,-0.12900162,16.28000069,16.28000069,16.28000069,16.28000069,0.0,16.55628596,16.32126674,38.95896811,0.02168854322,1.892095647,1.4347965,-0.5497870824,-0.005513039739,0.0126639227,-0.01693090187,0.2230196903,0.301541288,0,0,1.89500076,0.4485489969,0.09000015,0.0,0.2921428686,2092.43,-0.004591746277,2080.365333,46.37742462,99.51,0.001609172629,13.94,79.22,78.98,98.82,108.71,112.98,-1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-14,0.11800003,16.15099907,16.15099907,16.15099907,16.15099907,23.0,16.47500011,16.31770006,36.67189686,-0.01044441075,1.681538069,1.4347965,-0.7923932097,-0.007955493283,-0.005513039739,0.0126639227,0.2162470397,0.3030390091,0,0,1.89500076,0.3804742907,0.12900162,0.0,0.2799286986,2095.84,0.001628357653,2079.647,51.391204,98.78,-0.007362986515,13.67,121.65,83.96,147.84,110.35,113.14,-1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-15,0.00699997,16.2689991,16.2689991,16.2689991,16.2689991,0.0,16.35700008,16.3222667,36.59226976,-0.0260876696,1.384426211,1.4347965,0.7306051439,0.007279491532,-0.007955493283,-0.005513039739,0.1898048165,0.3033754787,1,0,1.53000076,0.3098031794,0.11800003,0.0,0.2651429321,2106.63,0.005135086609,2079.608667,66.71801643,98.39,-0.003955982235,12.84,143.66,134.79,175.67,107.05,114.29,1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-16,-0.0549984,16.14999962,16.28499985,16.14999962,16.27599907,12.0,16.27857127,16.3262,37.55612366,-0.03748808654,1.336780457,1.4347965,0.04302643302,0.000430171793,0.007279491532,-0.007955493283,0.1369489184,0.2756366118,1,0,1.17500114,0.1072334704,0.00699997,0.13500023,0.2667858407,2104.99,-0.0007787977467,2079.824,68.35262288,97.69,-0.007139973213,12.6,104.72,97.44,133.52,102.75,114.54,1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-17,-0.3380003,16.22100067,16.22100067,16.22100067,16.22100067,0.0,16.24728557,16.34076668,42.15265107,-0.05038015923,1.382433374,1.4347965,-0.337911054,-0.003384832628,0.000430171793,0.007279491532,0.09444837215,0.2179864881,0,0,1.17500114,0.06042636691,0.0549984,0.0,0.2423572007,2081.18,-0.01137567598,2079.162,56.63157895,97.45,-0.002459773711,13.89,99.06,94.8,92.26,96.6,113.93,-1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-20,0.11900044,15.88300037,15.88300037,15.88300037,15.88300037,0.0,16.20714283,16.34503335,38.30554227,-0.08686964,1.516958948,1.4347965,-2.0837204,-0.02105736222,-0.003384832628,0.000430171793,0.1682689972,0.2277562607,0,0,1.44200039,0.0,0.3380003,0.0,0.2390000793,2100.4,0.009192762234,2080.133333,54.84931507,97.91,0.004709263412,13.3,91.73,60.97,118.66,100.87,114.32,-1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-21,-0.21100044,15.92000008,16.00200081,15.92000008,16.00200081,1.0,16.1545714,16.35800005,30.91576735,-0.1049753845,1.561659157,1.4347965,0.7492314879,0.007464386898,-0.02105736222,-0.003384832628,0.1855659713,0.2294060533,0,0,1.44200039,0.08252455466,0.11900044,0.08200073,0.2156429229,2097.29,-0.001481767624,2080.728667,61.24197002,97.98,0.0007146868444,13.25,85.28,107.39,82.11,95.68,114.54,1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-22,0.03299999,15.79100037,15.79100037,15.79100037,15.79100037,0.0,16.08471421,16.37286672,32.48654661,-0.1347964402,1.636640971,1.4347965,-1.31858786,-0.01327358413,0.007464386898,-0.02105736222,0.1790899747,0.2314030207,0,0,1.53400039,0.0,0.21100044,0.0,0.196857195,2107.96,0.00507462001,2082.855333,68.11528935,98.06,0.0008161600127,12.71,75.59,70.92,96.13,85.95,113.78,-1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-23,-0.19300079,15.82400036,15.82400036,15.82400036,15.82400036,0.0,16.03800011,16.38390007,32.84840996,-0.1539918955,1.621611848,1.4347965,0.2089797304,0.002087616715,-0.01327358413,0.007464386898,0.1831585965,0.2289422194,0,0,1.30399894,0.02530676137,0.03299999,0.0,0.1978571943,2112.93,0.002354954664,2085.278333,67.55518216,97.31,-0.007677777389,12.48,61.08,35.82,83.65,79.72,112.47,1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-24,0.75899982,15.63099957,15.63099957,15.63099957,15.63099957,0.0,15.94685732,16.38903338,19.87658773,-0.1826722509,1.651680539,1.4347965,-1.219671294,-0.01227170323,0.002087616715,-0.01327358413,0.1871106198,0.2308466864,0,0,1.46399974,0.0,0.19300079,0.0,0.1848573,2117.69,0.002250262141,2087.003,65.18888798,96.86,-0.004635121859,12.29,156.4,183.91,126.72,87.91,114.17,-1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-27,0.1970005,15.93500042,16.38999939,15.93500042,16.38999939,70.0,15.96314308,16.41480002,42.54880593,-0.1425138856,1.626567817,1.4347965,4.85573438,0.04741526113,-0.01227170323,0.002087616715,0.3918782959,0.2840259966,1,0,1.46399974,0.5184425921,0.75899982,0.45499897,0.2197859621,2108.92,-0.004149903864,2088.853667,62.88040471,96.86,0.0,13.12,76.04,85.28,71.13,76.45,106.25,1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-28,0.08300019,16.58699989,16.58699989,16.58699989,16.58699989,60635.0,16.01542868,16.44896668,52.69130551,-0.09371154943,1.625092009,1.4347965,1.201955505,0.01194789385,0.04741526113,-0.01227170323,0.3940156523,0.2873499473,1,1,1.46399974,0.653005799,0.1970005,0.0,0.20635741,2114.76,0.002765362774,2089.972667,62.95945733,96.11,-0.00777326814,12.41,46.01,27.52,61.21,70.84,103.48,1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-29,-0.54599953,16.56999969,16.68499947,16.38500023,16.67000008,16432.0,16.12785721,16.48660001,59.96847397,-0.04778706519,1.518253919,1.4347965,0.5003930219,0.00499145217,0.01194789385,0.04741526113,0.353536511,0.2706453678,1,0,1.46399974,0.709699928,0.08300019,0.29999924,0.2080715721,2106.85,-0.003747389862,2091.058333,56.24750817,95.21,-0.009408390538,13.39,84.1,93.16,62.16,72.05,102.17,1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-04-30,-0.01300049,16.54500008,16.70000076,15.81499958,16.12400055,2479.0,16.14528574,16.48693336,45.72619693,-0.05481728004,1.481837172,1.4347965,-3.275342096,-0.0333018222,0.00499145217,0.01194789385,0.4765614781,0.2863266794,0,0,1.46399974,0.3367493631,0.54599953,0.88500118,0.254428795,2085.51,-0.01018051136,2090.592,43.90961949,94.81,-0.004210089368,14.55,52.75,49.08,52.63,70.86,99.56,-1,236.222,5.4,0.12,101.2255,11937.6,3002.7,95.9,0.23,1190,354.43,18782.243,-509.527,-39836
silver,2015-05-01,0.0,16.09000015,16.19000053,15.90499973,16.11100006,733.0,16.19099999,16.46173335,46.98321174,-0.06073766091,1.430748162,-0.238989532,-0.08062819125,-0.0008066071325,-0.0333018222,0.00499145217,0.4588920099,0.2861491017,0,0,1.46399974,0.3278692454,0.01300049,0.2850008,0.2683574129,2108.29,0.01086376272,2091.226,55.32143336,95.21,0.004210089368,12.7,76.24,38,95.09,59.41,97.47,-1,237.001,5.6,0.12,100.7675,11965.0,2978.3,90.7,0.24,1079,354.43,18782.243,-509.527,-38502
silver,2015-05-04,0.0,16.14999962,16.69499969,16.14999962,16.41799927,71.0,16.27585697,16.44596666,54.48137279,-0.0401940034,1.206712698,-0.2871113542,1.905525472,0.01887597723,-0.0008066071325,-0.0333018222,0.320752333,0.2826872636,1,0,1.19400119,0.65912807,0.30699921,0.54500007,0.3008572707,2114.49,0.002936456294,2091.439,56.1425466,95.44,0.002412799492,12.85,70.6,64.96,63.22,59.28,88.35,1,237.001,5.6,0.12,100.7675,11965.0,2978.3,90.7,0.24,1079,354.43,18782.243,-509.527,-38502
silver,2015-05-05,0.0,16.38999939,16.56999969,16.35000038,16.55699921,47.0,16.40814264,16.43243332,54.80000182,-0.01255217961,1.114066855,-0.2882471404,0.8466314178,0.008430675949,0.01887597723,-0.0008066071325,0.3136270008,0.2800090596,1,0,1.06900119,0.8662288206,0.13899994,0.21999931,0.3081429336,2089.46,-0.01190798928,2090.940333,44.82987052,95.14,-0.003148286786,14.31,44.76,39.67,49.63,59.1,85.96,1,237.001,5.6,0.12,100.7675,11965.0,2978.3,90.7,0.24,1079,354.43,18782.243,-509.527,-38502
silver,2015-05-06,0.0,16.54,16.65,16.385,16.506,31190.0,16.42471415,16.41596665,53.77793999,0.005179251668,1.127130758,1.701469409,-0.3080220598,-0.003084974241,0.008430675949,0.01887597723,0.3101637023,0.2675528579,1,0,1.06900119,0.8185214742,0.05099921,0.265,0.3174286314,2080.15,-0.004465652889,2090.562,42.85056413,94.16,-0.01035402805,15.15,99.69,108.42,82.9,61.33,85.39,-1,237.001,5.6,0.12,100.7675,11965.0,2978.3,90.7,0.24,1079,354.43,18782.243,-509.527,-38502
silver,2015-05-07,0.0,16.32999992,16.32999992,16.22999954,16.27199936,101.0,16.37971408,16.38763331,50.79116765,0.0003456581508,1.127457463,-0.3648144386,-1.417670181,-0.0142781512,-0.003084974241,0.008430675949,0.1983861695,0.2654575557,0,0,1.06900119,0.5996249546,0.23400064,0.10000038,0.3332144929,2088.0,0.003766663523,2091.460333,52.16151116,94.62,0.004873407251,15.13,64.28,67.86,69.18,62.98,83.86,-1,237.001,5.6,0.12,100.7675,11965.0,2978.3,90.7,0.24,1079,354.43,18782.243,-509.527,-38502
silver,2015-05-08,0.0,16.37000084,16.45499992,16.31999969,16.44199944,67.0,16.34714256,16.36729995,59.14891715,0.0101159755,1.137498493,-0.3673096474,1.044739962,0.0103932027,-0.0142781512,-0.003084974241,0.2048463039,0.264177858,1,0,1.06900119,0.7586519805,0.17000008,0.13500023,0.3221430829,2116.1,0.01336810184,2093.458667,54.71075372,94.82,0.002111487271,12.86,71.75,55.64,86.18,62.34,80.69,1,237.001,5.6,0.12,100.7675,11965.0,2978.3,90.7,0.24,1079,354.43,18782.243,-509.527,-38502
silver,2015-05-11,0.0,16.47500038,16.47500038,16.21500015,16.29800034,242.0,16.37199967,16.35533331,54.80518728,0.006168393078,1.138408262,-0.35659183,-0.8758004191,-0.008796580911,0.0103932027,-0.0142781512,0.1700675134,0.2653772574,0,0,1.06900119,0.6239476403,0.1439991,0.26000023,0.3322144964,2105.33,-0.005102547415,2094.935667,52.30636833,95.03,0.002212273749,13.85,118.67,72.01,145.88,71.69,76.34,-1,237.001,5.6,0.12,100.7675,11965.0,2978.3,90.7,0.24,1079,354.43,18782.243,-509.527,-38502
silver,2015-05-12,0.0,16.46500015,16.54000092,16.30500031,16.51000023,28.0,16.42899969,16.35239998,61.66828959,0.01991693491,1.164758912,-0.3708395595,1.300772399,0.0129238501,-0.008796580911,0.0103932027,0.1885312406,0.2673597829,1,0,1.06900119,0.8222635,0.21199989,0.23500061,0.3344287921,2099.12,-0.002954015158,2095.365,47.39755064,94.56,-0.004958077565,13.86,62.17,35.41,88.62,74.18,76.65,1,237.001,5.6,0.12,100.7675,11965.0,2978.3,90.7,0.24,1079,354.43,18782.243,-509.527,-38502
silver,2015-05-13,0.0,16.52499962,17.20700073,16.52499962,17.20700073,137.0,16.54171419,16.35783332,68.46462497,0.08606279036,1.451817992,-0.3641119491,4.221686798,0.04135004833,0.0129238501,-0.008796580911,0.3478049487,0.3028083428,1,1,1.57600116,1.0,0.6970005,0.68200111,0.3818574,2098.48,-0.0003049361564,2096.384667,45.63470485,93.62,-0.009990517786,13.76,114.38,100.35,129.36,76.27,77.82,1,237.001,5.6,0.12,100.7675,11965.0,2978.3,90.7,0.24,1079,354.43,18782.243,-509.527,-38502
silver,2015-05-14,0.0,17.125,17.4489994,17.125,17.4489994,15.0,16.66914279,16.38276663,73.95889429,0.1562104309,1.785710417,-0.372236554,1.406396581,0.01396598583,0.04135004833,0.0129238501,0.2841794238,0.305204124,1,1,1.81799983,1.0,0.24199867,0.3239994,0.3912144436,2121.1,0.01072154891,2098.431667,50.92981404,93.39,-0.00245976275,12.74,77.47,73.55,67.48,78.16,76.35,1,237.001,5.6,0.12,100.7675,11965.0,2978.3,90.7,0.24,1079,354.43,18782.243,-509.527,-38502
silver,2015-05-15,0.0,17.48500061,17.54500008,17.33499908,17.54500008,44.0,16.81757137,16.41026664,68.44460548,0.2170474067,2.077358025,-0.3704755247,0.5501787111,0.005486707565,0.01396598583,0.04135004833,0.2901393329,0.3041806099,1,0,1.91400051,1.0,0.09600068,0.210001,0.3520002421,2122.73,0.0007681740693,2100.290667,53.91817511,93.23,-0.001714714813,12.38,95.24,74.3,117.07,81.51,74.73,1,237.001,5.6,0.12,100.7675,11965.0,2978.3,90.7,0.24,1079,354.43,18782.243,-509.527,-38502
silver,2015-05-18,0.0,17.62000084,17.71199989,17.59499931,17.71199989,215.0,17.02328573,16.43083332,68.13932195,0.2755601513,2.316378455,-0.3599173325,0.9518370433,0.009473356161,0.005486707565,0.01396598583,0.2255218605,0.2898960857,1,0,2.08100032,1.0,0.16699981,0.11700058,0.3498573357,2129.2,0.003043326204,2101.91,54.082325,94.16,0.009925904643,12.73,112.12,81.29,152.56,88.06,75.26,1,237.001,5.6,0.12,100.7675,11965.0,2978.3,90.7,0.24,1079,354.43,18782.243,-509.527,-38502
silver,2015-05-19,0.0,17.705,17.735,16.87,17.071,59140.0,17.11314295,16.4390333,55.47964169,0.2671292888,2.319281815,2.64332283,-3.619014758,-0.03686125236,0.009473356161,0.005486707565,0.4461954841,0.3262312455,0,0,2.10400043,0.6844107109,0.64099989,0.865,0.3902145329,2127.83,-0.0006436412463,2103.626667,56.15899483,95.31,0.012139274,12.85,128.44,138.71,151.3,97.53,76.29,-1,237.001,5.6,0.12,100.7675,11965.0,2978.3,90.7,0.24,1079,354.43,18782.243,-509.527,-38502
silver,2015-05-20,0.0,17.095,17.28,16.935,17.113,34830.0,17.22957148,16.46146661,65.67353475,0.2608301311,2.252660661,1.23301465,0.2460312811,0.002457291197,-0.03686125236,0.009473356161,0.3247186654,0.3204009527,0,0,2.10400043,0.704372684,0.042,0.345,0.35164302,2125.85,-0.0009309586725,2105.091667,63.36115527,95.59,0.002933475126,12.88,71.46,58.67,76.9,91.4,75.61,1,237.001,5.6,0.12,100.7675,11965.0,2978.3,90.7,0.24,1079,354.43,18782.243,-509.527,-38502
silver,2015-05-21,0.0,17.1,17.25,17.0,17.132,21290.0,17.31842859,16.49373329,66.14996376,0.25443814,2.164613235,0.4984965819,0.1110267048,0.001109651158,0.002457291197,-0.03686125236,0.298955492,0.3204979697,1,0,2.10400043,0.7134031004,0.019,0.25,0.3491429629,2130.82,0.002335159765,2106.413,58.46038303,95.4,-0.001989633621,12.11,56.79,37.74,62.96,88.45,74.66,1,237.001,5.6,0.12,100.7675,11965.0,2978.3,90.7,0.24,1079,354.43,18782.243,-509.527,-38502
silver,2015-05-22,0.0,17.03000069,17.09000015,17.03000069,17.03000069,15.0,17.29314287,16.51573329,60.3518588,0.2383938927,1.93973289,-0.5726344139,-0.5953730446,-0.005971524562,0.001109651158,0.002457291197,0.2877084042,0.3170245726,0,0,1.92000042,0.6328129397,0.10199931,0.05999946,0.3147143686,2126.06,-0.002236380628,2107.213,54.39222534,96.14,0.007726884012,12.13,84.29,92.43,70.09,86.88,74.95,-1,237.001,5.6,0.12,100.7675,11965.0,2978.3,90.7,0.24,1079,354.43,18782.243,-509.527,-38502
silver,2015-05-25,0.0,17.05,17.18,16.645,16.746,48460.0,17.19271438,16.5312666,53.0474183,0.2004515483,1.908870541,1.626363208,-1.667649316,-0.01681711141,-0.005971524562,0.001109651158,0.2578613968,0.2810764204,0,0,1.92000042,0.484895946,0.28400069,0.535,0.3372144179,,,,,96.14,0.007726884012,,86.68,111.11,61.78,81.66,74.01,-1,237.001,5.6,0.12,100.7675,11965.0,2978.3,90.7,0.24,1079,354.43,18782.243,-509.527,-38502
silver,2015-05-26,0.0,17.05,17.18,16.645,16.746,48460.0,17.07857151,16.55109996,53.93442718,0.1684402921,1.90096478,1.760043639,0.0,0.0,-0.01681711141,-0.005971524562,0.125962306,0.2781302876,0,0,1.92000042,0.484895946,0.0,0.535,0.3565001321,2104.2,-0.01033515414,2107.605333,55.73362377,97.22,0.008677740405,14.06,37.4,42.61,35.54,68.65,73.94,0,237.001,5.6,0.12,100.7675,11965.0,2978.3,90.7,0.24,1079,354.43,18782.243,-509.527,-38502
silver,2015-05-27,0.0,16.735,16.81,16.58,16.647,31980.0,16.92642867,16.56369999,56.43226102,0.1335432647,1.902226494,0.8797816375,-0.5911859549,-0.00592940377,0.0,-0.01681711141,0.1129264759,0.2784805336,0,0,1.92000042,0.4333334573,0.099,0.23,0.353214385,2123.48,0.009120904922,2108.526667,65.64146993,97.3,0.0008225375746,13.27,83.28,92.25,76.94,70.34,74.18,-1,237.001,5.6,0.12,100.7675,11965.0,2978.3,90.7,0.24,1079,354.43,18782.243,-509.527,-38502
